symbol,name,market,exchange
SMHC,VanEck China Semiconductor ETF,us,NASDAQ
SMHX,VanEck Fabless Semiconductor ETF,us,NASDAQ
SMID,Smith-Midland Corporation - Common Stock,us,NASDAQ
SMMT,Summit Therapeutics Inc.  - Common Stock,us,NASDAQ
SMOM,Symmetry Panoramic Sector Momentum ETF,us,NASDAQ
SMPL,The Simply Good Foods Company - Common Stock,us,NASDAQ
SMRI,Bushido Capital US Equity ETF,us,NASDAQ
SMSI,"Smith Micro Software, Inc. - Common Stock",us,NASDAQ
SMST,Defiance Daily Target 2x Short MSTR ETF,us,NASDAQ
SMTC,Semtech Corporation - Common Stock,us,NASDAQ
SMTI,Sanara MedTech Inc. - Common Stock,us,NASDAQ
SMTK,"SmartKem, Inc. - Common Stock",us,NASDAQ
SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,us,NASDAQ
SMXT,Solarmax Technology Inc. - Common Stock,us,NASDAQ
SMXWW,SMX (Security Matters) Public Limited Company - Warrant,us,NASDAQ
SMYY,GraniteShares YieldBOOST SMCI ETF,us,NASDAQ
SNAG,Leverage Shares 2x Long SNAP Daily ETF,us,NASDAQ
SNAL,"Snail, Inc. - Class A Common Stock",us,NASDAQ
SND,"Smart Sand, Inc. - Common Stock",us,NASDAQ
SNDK,Sandisk Corporation - Common Stock When-Issued,us,NASDAQ
SNDL,SNDL Inc. - Common Shares,us,NASDAQ
SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
SNES,"SenesTech, Inc. - Common Stock",us,NASDAQ
SNEX,StoneX Group Inc. - Common Stock,us,NASDAQ
SNFCA,Security National Financial Corporation - Class A Common Stock,us,NASDAQ
SNGX,"Soligenix, Inc. - Common Stock",us,NASDAQ
SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
SNPS,"Synopsys, Inc. - Common Stock",us,NASDAQ
SNSR,Global X Internet of Things ETF,us,NASDAQ
SNT,Senstar Technologies Corporation - Common Shares,us,NASDAQ
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,us,NASDAQ
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",us,NASDAQ
SNWV,"SANUWAVE Health, Inc. - Common Stock",us,NASDAQ
SNY,Sanofi - American Depositary Shares,us,NASDAQ
SNYR,Synergy CHC Corp. - Common Stock,us,NASDAQ
SOBR,"SOBR Safe, Inc. - Common Stock",us,NASDAQ
SOCA,Solarius Capital Acquisition Corp. - Class A Ordinary Share,us,NASDAQ
SOCAU,Solarius Capital Acquisition Corp. - Units,us,NASDAQ
SOCAW,Solarius Capital Acquisition Corp. - Warrant,us,NASDAQ
SOCL,Global X Social Media ETF,us,NASDAQ
SOFA,Direxion Daily SOFI Bull 2X ETF,us,NASDAQ
SOFI,"SoFi Technologies, Inc.  - Common Stock",us,NASDAQ
SOFX,Defiance Daily Target 2X Long SOFI ETF,us,NASDAQ
SOGP,Sound Group Inc. - American Depositary Shares,us,NASDAQ
SOHU,Sohu.com Limited  - American Depositary Shares,us,NASDAQ
SOLC,Canary Marinade Solana ETF,us,NASDAQ
SOLS,Solstice Advanced Materials Inc. - Common Stock,us,NASDAQ
SOLT,2x Solana ETF,us,NASDAQ
SOLZ,Solana ETF,us,NASDAQ
SONM,"DNA X, Inc. - Common Stock",us,NASDAQ
SONO,"Sonos, Inc. - Common Stock",us,NASDAQ
SOPH,SOPHiA GENETICS SA - Ordinary Shares,us,NASDAQ
SORA,AsiaStrategy - Ordinary Shares,us,NASDAQ
SORN,Soren Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
SORNU,Soren Acquisition Corp. - Unit,us,NASDAQ
SORNW,Soren Acquisition Corp. - Warrant,us,NASDAQ
SOTK,Sono-Tek Corporation - Common Stock,us,NASDAQ
SOUN,"SoundHound AI, Inc. - Class A Common Stock",us,NASDAQ
SOUNW,"SoundHound AI, Inc. - Warrant",us,NASDAQ
SOUX,Defiance Daily Target 2X Long SOUN ETF,us,NASDAQ
SOWG,Sow Good Inc. - Common Stock,us,NASDAQ
SOXQ,Invesco PHLX Semiconductor ETF,us,NASDAQ
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,us,NASDAQ
SPAI,Safe Pro Group Inc. - Common Stock,us,NASDAQ
SPAM,Themes Cybersecurity ETF,us,NASDAQ
SPAQ,Horizon Kinetics SPAC Active ETF,us,NASDAQ
SPBC,Simplify US Equity PLUS Bitcoin Strategy ETF,us,NASDAQ
SPCB,"SuperCom, Ltd. - Ordinary Shares",us,NASDAQ
SPCK,SPAC and New Issue ETF,us,NASDAQ
SPCT,Liberty One Spectrum ETF,us,NASDAQ
SPCX,Space Exploration Technologies Corp. - Class A Common Stock,us,NASDAQ
SPEG,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,us,NASDAQ
SPEGR,Silver Pegasus Acquisition Corp - Rights,us,NASDAQ
SPEGU,Silver Pegasus Acquisition Corp - Unit,us,NASDAQ
SPFI,"South Plains Financial, Inc. - Common Stock",us,NASDAQ
SPHL,Springview Holdings Ltd - Ordinary shares,us,NASDAQ
SPIT,F/m Emerald Special Situations ETF,us,NASDAQ
SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,us,NASDAQ
SPKLU,Spark I Acquisition Corp. - Unit,us,NASDAQ
SPKLW,Spark I Acquisition Corp. - Warrant,us,NASDAQ
SPOG,Leverage Shares 2X Long SPOT Daily ETF,us,NASDAQ
SPOK,"Spok Holdings, Inc. - Common Stock",us,NASDAQ
SPPL,SIMPPLE LTD. - Ordinary Shares,us,NASDAQ
SPRB,"Spruce Biosciences, Inc. - Common Stock",us,NASDAQ
SPRC,SciSparc Ltd. - Ordinary Shares,us,NASDAQ
SPRO,"Spero Therapeutics, Inc. - Common Stock",us,NASDAQ
SPRX,Spear Alpha ETF,us,NASDAQ
SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
SPSC,"SPS Commerce, Inc. - Common Stock",us,NASDAQ
SPT,"Sprout Social, Inc - Class A Common Stock",us,NASDAQ
SPTX,"Seaport Therapeutics, Inc. - Common Stock",us,NASDAQ
SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",us,NASDAQ
SPWR,SunPower Inc. - Common Stock,us,NASDAQ
SPWRW,SunPower Inc. - Warrant,us,NASDAQ
SPXD,Xtrackers S&P 500 Diversified Sector Weight ETF,us,NASDAQ
SPYQ,Tradr 2X Long SPY Quarterly ETF,us,NASDAQ
SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",us,NASDAQ
SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",us,NASDAQ
SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",us,NASDAQ
SQLV,Royce Quant Small-Cap Quality Value ETF,us,NASDAQ
SQQQ,ProShares UltraPro Short QQQ,us,NASDAQ
SQS,Sapient Quality Select ETF,us,NASDAQ
SRAD,Sportradar Group AG - Class A Ordinary Shares,us,NASDAQ
SRBK,"SR Bancorp, Inc. - Common stock",us,NASDAQ
SRCE,1st Source Corporation - Common Stock,us,NASDAQ
SRET,Global X SuperDividend REIT ETF,us,NASDAQ
SRPT,"Sarepta Therapeutics, Inc. - Common Stock",us,NASDAQ
SRRK,Scholar Rock Holding Corporation - Common Stock,us,NASDAQ
SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",us,NASDAQ
SRTS,"Sensus Healthcare, Inc. - Common Stock",us,NASDAQ
SRZN,"Surrozen, Inc. - Common Stock",us,NASDAQ
SRZNW,"Surrozen, Inc. - Warrant",us,NASDAQ
SSAC,SPACSphere Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
SSACR,SPACSphere Acquisition Corp. - Rights,us,NASDAQ
SSACU,SPACSphere Acquisition Corp. - Unit,us,NASDAQ
SSACW,SPACSphere Acquisition Corp. - Warrant,us,NASDAQ
SSBI,Summit State Bank - Common Stock,us,NASDAQ
SSEA,Starry Sea Acquisition Corp - Ordinary Shares,us,NASDAQ
SSEAR,Starry Sea Acquisition Corp - Rights,us,NASDAQ
SSEAU,Starry Sea Acquisition Corp - Unit,us,NASDAQ
SSII,SS Innovations International Inc. - Common Stock,us,NASDAQ
SSM,Sono Group N.V. - Ordinary Shares,us,NASDAQ
SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",us,NASDAQ
SSP,E.W. Scripps Company (The) - Class A Common Stock,us,NASDAQ
SSRM,SSR Mining Inc. - Common Stock,us,NASDAQ
SSS,CYBER HORNET S&P 500 and Solana 75/25 Strategy ETF,us,NASDAQ
SSTI,"SoundThinking, Inc. - Common Stock",us,NASDAQ
SSYS,"Stratasys, Ltd. - Common Stock",us,NASDAQ
STAA,STAAR Surgical Company - Common Stock,us,NASDAQ
STAK,STAK Inc. - Class A Ordinary Shares,us,NASDAQ
STBA,"S&T Bancorp, Inc. - Common Stock",us,NASDAQ
STEP,StepStone Group Inc. - Class A Common Stock,us,NASDAQ
STEX,Streamex Corp. - Common Stock,us,NASDAQ
STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,us,NASDAQ
STGW,Stagwell Inc. - Class A Common Stock,us,NASDAQ
STHO,Star Holdings - Shares of Beneficial Interest,us,NASDAQ
STI,"Solidion Technology, Inc. - Common Stock",us,NASDAQ
STIM,"Neuronetics, Inc. - Common Stock",us,NASDAQ
STKE,Sol Strategies Inc. - Common Shares,us,NASDAQ
STKH,Steakholder Foods Ltd. - American Depositary Shares,us,NASDAQ
STKS,"The ONE Group Hospitality, Inc. - Common Stock",us,NASDAQ
STLD,"Steel Dynamics, Inc. - Common Stock",us,NASDAQ
STNC,Hennessy Sustainable ETF,us,NASDAQ
STNE,StoneCo Ltd. - Class A Common Share,us,NASDAQ
STOK,"Stoke Therapeutics, Inc. - Common Stock",us,NASDAQ
STRA,"Strategic Education, Inc. - Common Stock",us,NASDAQ
STRC,Strategy Inc - Variable Rate Series A Perpetual Stretch Preferred Stock,us,NASDAQ
STRD,Strategy Inc - 10.00% Series A Perpetual Stride Preferred Stock,us,NASDAQ
STRF,Strategy Inc - 10.00% Series A Perpetual Strife Preferred Stock,us,NASDAQ
STRK,Strategy Inc - 8.00% Series A Perpetual Strike Preferred Stock,us,NASDAQ
STRL,"Sterling Infrastructure, Inc. - Common Stock",us,NASDAQ
STRO,"Sutro Biopharma, Inc. - Common Stock",us,NASDAQ
STRR,"Star Equity Holdings, Inc. - Common Stock",us,NASDAQ
STRRP,"Star Equity Holdings, Inc. - 10% Series A Cumulative Perpetual Preferred Stock",us,NASDAQ
STRS,Stratus Properties Inc. - Common Stock,us,NASDAQ
STRT,STRATTEC SECURITY CORPORATION - Common Stock,us,NASDAQ
STRZ,Starz Entertainment Corp. - Common Shares,us,NASDAQ
STTK,"Shattuck Labs, Inc. - Common Stock",us,NASDAQ
STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),us,NASDAQ
SUGP,SU Group Holdings Limited - Class A Ordinary Shares,us,NASDAQ
SUIG,Sui Group Holdings Limited - Common Stock,us,NASDAQ
SUIS,Canary Staked SUI ETF,us,NASDAQ
SUJA,"Suja Life, Inc. - Class A Common Stock",us,NASDAQ
SUMA,SUMA Acquisition Corporation - Class A Ordinary Shares,us,NASDAQ
SUMAR,SUMA Acquisition Corporation - Rights,us,NASDAQ
SUMAU,SUMA Acquisition Corporation - Units,us,NASDAQ
SUNE,"SUNation Energy, Inc. - Common Stock",us,NASDAQ
SUNS,"Sunrise Realty Trust, Inc. - Common Stock",us,NASDAQ
SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
SUPP,TCW Transform Supply Chain ETF,us,NASDAQ
SUPX,SuperX AI Technology Limited - Ordinary Shares,us,NASDAQ
SURG,"SurgePays, Inc. - Common Stock",us,NASDAQ
SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,us,NASDAQ
SUSC,iShares ESG Aware USD Corporate Bond ETF,us,NASDAQ
SUSL,iShares ESG MSCI USA Leaders ETF,us,NASDAQ
SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",us,NASDAQ
SVAC,Spring Valley Acquisition Corp. III - Class A Ordinary Shares,us,NASDAQ
SVACU,Spring Valley Acquisition Corp. III - Unit,us,NASDAQ
SVACW,Spring Valley Acquisition Corp. III - Warrant,us,NASDAQ
SVAQ,Silicon Valley Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
SVAQU,Silicon Valley Acquisition Corp. - Units,us,NASDAQ
SVAQW,Silicon Valley Acquisition Corp. - Warrants,us,NASDAQ
SVC,Service Properties Trust - Common Shares of Beneficial Interest,us,NASDAQ
SVCC,Stellar V Capital Corp. - Class A Ordinary Shares,us,NASDAQ
SVCCU,Stellar V Capital Corp. - Unit,us,NASDAQ
SVCCW,Stellar V Capital Corp. - Warrant,us,NASDAQ
SVCO,"Silvaco Group, Inc. - Common Stock",us,NASDAQ
SVIV,Spring Valley Acquisition Corp. IV - Class A Ordinary Shares,us,NASDAQ
SVIVU,Spring Valley Acquisition Corp. IV - Units,us,NASDAQ
SVIVW,Spring Valley Acquisition Corp. IV - Warrants,us,NASDAQ
SVRA,"Savara, Inc. - Common Stock",us,NASDAQ
SVRE,SaverOne 2014 Ltd. - American Depositary Shares,us,NASDAQ
SVREW,SaverOne 2014 Ltd. - Warrant,us,NASDAQ
SVRN,OceanPal Inc. - Common Stock,us,NASDAQ
SWAG,"Stran & Company, Inc. - Common Stock",us,NASDAQ
SWAGW,"Stran & Company, Inc. - Warrant",us,NASDAQ
SWBI,"Smith & Wesson Brands, Inc. - Common Stock",us,NASDAQ
SWIM,"Latham Group, Inc. - Common Stock",us,NASDAQ
SWKHL,SWK Holdings Corporation - 9.00% Senior Notes due 2027,us,NASDAQ
SWKS,"Skyworks Solutions, Inc. - Common Stock",us,NASDAQ
SWMR,"Swarmer, Inc - common stock",us,NASDAQ
SWP,SWP Growth & Income ETF,us,NASDAQ
SWVL,Swvl Holdings Corp - Ordinary Shares,us,NASDAQ
SWVLW,Swvl Holdings Corp - Warrant,us,NASDAQ
SXTC,"China SXT Pharmaceuticals, Inc. - Class A Ordinary Shares",us,NASDAQ
SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
SXTPW,"60 Degrees Pharmaceuticals, Inc. - Warrant",us,NASDAQ
SY,So-Young International Inc. - American Depository Shares,us,NASDAQ
SYBT,"Stock Yards Bancorp, Inc. - Common Stock",us,NASDAQ
SYM,Symbotic Inc. - Class A Common Stock,us,NASDAQ
SYNA,Synaptics Incorporated - Common Stock,us,NASDAQ
SYPR,"Sypris Solutions, Inc. - Common Stock",us,NASDAQ
SYRE,"Spyre Therapeutics, Inc. - Common Stock",us,NASDAQ
SYZ,Lazard US Systematic Small Cap Equity ETF,us,NASDAQ
SZZL,Sizzle Acquisition Corp. II - Class A ordinary shares,us,NASDAQ
SZZLR,Sizzle Acquisition Corp. II - Right,us,NASDAQ
SZZLU,Sizzle Acquisition Corp. II - Unit,us,NASDAQ
TACH,Titan Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
TACHU,Titan Acquisition Corp. - Units,us,NASDAQ
TACHW,Titan Acquisition Corp. - Warrants,us,NASDAQ
TACO,Berto Acquisition Corp. - Ordinary Shares,us,NASDAQ
TACOU,Berto Acquisition Corp. - unit,us,NASDAQ
TACOW,Berto Acquisition Corp. - Warrant,us,NASDAQ
TACT,TransAct Technologies Incorporated - Common Stock,us,NASDAQ
TALK,"Talkspace, Inc. - Common Stock",us,NASDAQ
TANH,Tantech Holdings Ltd. - Class A Common Shares,us,NASDAQ
TAOP,Taoping Inc. - Ordinary Shares,us,NASDAQ
TAOX,Tao Synergies Inc. - Common Stock,us,NASDAQ
TAOZ,Thornburg American Opportunities Fund,us,NASDAQ
TARA,"Protara Therapeutics, Inc.  - Common Stock",us,NASDAQ
TARK,Tradr 2X Long Innovation ETF,us,NASDAQ
TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
TASK,"TaskUs, Inc. - Class A Common Stock",us,NASDAQ
TATT,TAT Technologies Ltd. - Ordinary Shares,us,NASDAQ
TAVI,Tavia Acquisition Corp. - Ordinary Shares,us,NASDAQ
TAVIR,Tavia Acquisition Corp. - Right,us,NASDAQ
TAVIU,Tavia Acquisition Corp. - Unit,us,NASDAQ
TAX,Cambria Tax Aware ETF,us,NASDAQ
TAXE,Intermediate Municipal Income ETF,us,NASDAQ
TAXI,Northern Trust Intermediate Tax-Exempt Bond ETF,us,NASDAQ
TAXS,Northern Trust Short-Term Tax-Exempt Bond ETF,us,NASDAQ
TAXT,Northern Trust Tax-Exempt Bond ETF,us,NASDAQ
TAYD,"Taylor Devices, Inc. - Common Stock",us,NASDAQ
TBBK,"The Bancorp, Inc. - Common Stock",us,NASDAQ
TBCH,Turtle Beach Corporation - Common Stock,us,NASDAQ
TBIL,F/m US Treasury 3 Month Bill Fund,us,NASDAQ
TBLA,Taboola.com Ltd. - Ordinary Shares,us,NASDAQ
TBLD,Thornburg Income Builder Opportunities Trust - Closed End Fund,us,NASDAQ
TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",us,NASDAQ
TC,Token Cat Limited - American Depositary Shares,us,NASDAQ
TCAN,21Shares Canton Network ETF,us,NASDAQ
TCBI,"Texas Capital Bancshares, Inc. - Common Stock",us,NASDAQ
TCBIO,"Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",us,NASDAQ
TCBK,TriCo Bancshares - Common Stock,us,NASDAQ
TCBS,"Texas Community Bancshares, Inc. - Common Stock",us,NASDAQ
TCHI,iShares MSCI China Multisector Tech ETF,us,NASDAQ
TCMD,"Tactile Systems Technology, Inc. - Common Stock",us,NASDAQ
TCOM,Trip.com Group Limited - American Depositary Shares,us,NASDAQ
TCPC,BlackRock TCP Capital Corp. - Closed End Fund,us,NASDAQ
TCRT,"Alaunos Therapeutics, Inc. - Common Stock",us,NASDAQ
TCRX,"TScan Therapeutics, Inc. - Common Stock",us,NASDAQ
TCX,Tucows Inc. - Common Stock,us,NASDAQ
TDAC,Translational Development Acquisition Corp. - Ordinary Shares,us,NASDAQ
TDACU,Translational Development Acquisition Corp. - Units,us,NASDAQ
TDACW,Translational Development Acquisition Corp. - Warrants,us,NASDAQ
TDI,Touchstone Dynamic International ETF,us,NASDAQ
TDIC,Dreamland Limited - Class A Ordinary Shares,us,NASDAQ
TDIV,First Trust NASDAQ Technology Dividend Index Fund,us,NASDAQ
TDOG,21shares Dogecoin ETF,us,NASDAQ
TDOT,21shares Polkadot ETF,us,NASDAQ
TDSB,ETC Cabana Target Beta ETF,us,NASDAQ
TDSC,ETC Cabana Target Drawdown 10 ETF,us,NASDAQ
TDTH,Trident Digital Tech Holdings Ltd - American Depository Shares,us,NASDAQ
TDUP,ThredUp Inc. - Class A Common Stock,us,NASDAQ
TDWD,Tailwind 2.0 Acquisition Corp. - Class A Ordinary Shares,us,NASDAQ
TDWDR,Tailwind 2.0 Acquisition Corp. - Rights,us,NASDAQ
TDWDU,Tailwind 2.0 Acquisition Corp. - Unit,us,NASDAQ
TEAD,Teads Holding Co. - Common Stock,us,NASDAQ
TEAM,Atlassian Corporation  - Class A Common Stock,us,NASDAQ
TECH,Bio-Techne Corp - Common Stock,us,NASDAQ
TECX,"Tectonic Therapeutic, Inc. - Common Stock",us,NASDAQ
TECY,GraniteShares YieldBOOST Technology ETF,us,NASDAQ
TEKX,State Street Galaxy Transformative Tech Accelerators ETF,us,NASDAQ
TEKY,Lazard Next Gen Technologies ETF,us,NASDAQ
TELA,"TELA Bio, Inc. - Common stock",us,NASDAQ
TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",us,NASDAQ
TEM,"Tempus AI, Inc. - Class A Common Stock",us,NASDAQ
TENB,"Tenable Holdings, Inc. - Common Stock",us,NASDAQ
TENX,"Tenax Therapeutics, Inc. - Common Stock",us,NASDAQ
TER,"Teradyne, Inc. - Common Stock",us,NASDAQ
TERG,Leverage Shares 2X Long TER Daily ETF,us,NASDAQ
TEXN,iShares Texas Equity ETF,us,NASDAQ
TEXX,Horizon Kinetics Texas ETF,us,NASDAQ
TFGZ,Thornburg Focus Growth Fund,us,NASDAQ
TFNS,T. Rowe Price Financials ETF,us,NASDAQ
TFSL,TFS Financial Corporation - Common Stock,us,NASDAQ
TGHL,The GrowHub Limited - Class A Ordinary Shares,us,NASDAQ
TGL,Treasure Global Inc. - Common Stock,us,NASDAQ
TGTX,"TG Therapeutics, Inc. - Common Stock",us,NASDAQ
TH,Target Hospitality Corp. - Common Stock,us,NASDAQ
THCH,TH International Limited - Ordinary shares,us,NASDAQ
THFF,First Financial Corporation  - Common Stock,us,NASDAQ
THH,TryHard Holdings Limited - Ordinary Shares,us,NASDAQ
THMZ,Lazard Equity Megatrends ETF,us,NASDAQ
THRM,Gentherm Inc - Common Stock,us,NASDAQ
THRV,Prospera Income ETF,us,NASDAQ
THRY,"Thryv Holdings, Inc. - Common Stock",us,NASDAQ
THYM,T. Rowe Price High Income Municipal ETF,us,NASDAQ
THYP,21shares Hyperliquid ETF,us,NASDAQ
TIGO,Millicom International Cellular S.A. - Common Stock,us,NASDAQ
TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,us,NASDAQ
TILC,Thrivent International Large Cap ETF,us,NASDAQ
TILE,"Interface, Inc. - Common Stock",us,NASDAQ
TIPT,Tiptree Inc. - Common Stock,us,NASDAQ
TISC,Thrivent International Small Cap ETF,us,NASDAQ
TITN,Titan Machinery Inc. - Common Stock,us,NASDAQ
TJGC,TJGC Group Limited - ordinary shares,us,NASDAQ
TKLF,"Tokyo Lifestyle Co., Ltd. - American Depositary Shares",us,NASDAQ
TKNO,"Alpha Teknova, Inc. - Common Stock",us,NASDAQ
TKNS,21Shares Active Crypto ETF,us,NASDAQ
TLA,GraniteShares Autocallable TSLA ETF,us,NASDAQ
TLF,"Tandy Leather Factory, Inc. - common stock",us,NASDAQ
TLG,Touchstone Large Company Growth ETF,us,NASDAQ
TLIH,Ten-League International Holdings Limited - Ordinary Shares,us,NASDAQ
TLN,Talen Energy Corporation - Common Stock,us,NASDAQ
TLNC,Talon Capital Corp. - Class A Ordinary Shares,us,NASDAQ
TLNCU,Talon Capital Corp. - Units,us,NASDAQ
TLNCW,Talon Capital Corp. - Warrants,us,NASDAQ
TLPH,"Talphera, Inc. - Common Stock",us,NASDAQ
TLRY,"Tilray Brands, Inc. - Common Stock",us,NASDAQ
TLS,Telos Corporation - Common Stock,us,NASDAQ
TLSA,Tiziana Life Sciences Ltd - Common Shares,us,NASDAQ
TLSI,"TriSalus Life Sciences, Inc. - Common Stock",us,NASDAQ
TLSIW,"TriSalus Life Sciences, Inc. - Warrant",us,NASDAQ
TLT,iShares 20+ Year Treasury Bond ETF,us,NASDAQ
TLX,Telix Pharmaceuticals Limited - American Depositary Shares,us,NASDAQ
TMC,TMC the metals company Inc. - Common Stock,us,NASDAQ
TMCI,"Treace Medical Concepts, Inc. - Common Stock",us,NASDAQ
TMCR,The Metals Royalty Company Inc. - Common Stock,us,NASDAQ
TMCWW,TMC the metals company Inc. - Warrant,us,NASDAQ
TMDX,"TransMedics Group, Inc. - Common Stock",us,NASDAQ
TMED,T. Rowe Price Health Care ETF,us,NASDAQ
TMNL,T. Rowe Price Long Municipal Income ETF,us,NASDAQ
TMNS,T. Rowe Price Short Municipal Income ETF,us,NASDAQ
TMS,Teamshares Inc. - Common Stock,us,NASDAQ
TMSF,T. Rowe Price Multi-Sector Income ETF,us,NASDAQ
TMSWW,Teamshares Inc. - Warrants,us,NASDAQ
TMTS,Spartacus Acquisition Corp. II - Class A Ordinary Shares,us,NASDAQ
TMTSU,Spartacus Acquisition Corp. II - Unit,us,NASDAQ
TMTSW,Spartacus Acquisition Corp. II - Warrants,us,NASDAQ
TMUS,"T-Mobile US, Inc. - Common Stock",us,NASDAQ
TMUSI,"T-Mobile US, Inc. - 5.500% Senior Notes due June 2070",us,NASDAQ
TMUSL,"T-Mobile US, Inc. - 6.250% Senior Notes due 2069",us,NASDAQ
TMUSZ,"T-Mobile US, Inc. - 5.500% Senior Notes due March 2070",us,NASDAQ
TMYY,GraniteShares YieldBOOST TSM ETF,us,NASDAQ
TNDM,"Tandem Diabetes Care, Inc. - Common Stock",us,NASDAQ
TNGX,"Tango Therapeutics, Inc. - Common Stock",us,NASDAQ
TNMG,TNL Mediagene - Ordinary Shares,us,NASDAQ
TNON,"Tenon Medical, Inc. - Common Stock",us,NASDAQ
TNONW,"Tenon Medical, Inc. - Warrant",us,NASDAQ
TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,us,NASDAQ
TNXT,T. Rowe Price Innovation Leaders ETF,us,NASDAQ
TNYA,"Tenaya Therapeutics, Inc. - Common Stock",us,NASDAQ
TOI,"The Oncology Institute, Inc. - Common Stock",us,NASDAQ
TOIIW,"The Oncology Institute, Inc. - Warrant",us,NASDAQ
TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",us,NASDAQ
TONX,TON Strategy Company - Common Stock,us,NASDAQ
TOP,TOP Financial Group Limited - Class A Ordinary Shares,us,NASDAQ
TORO,Toro Corp. - Common stock,us,NASDAQ
TOUR,Tuniu Corporation - American Depositary Shares,us,NASDAQ
TOWN,Towne Bank - Common Stock,us,NASDAQ
TOYO,"TOYO Co., Ltd - Ordinary Shares",us,NASDAQ
TPCS,TechPrecision Corporation - Common stock,us,NASDAQ
TPG,TPG Inc. - Class A Common Stock,us,NASDAQ
TPGXL,TPG Inc. - 6.950% Fixed-Rate Junior Subordinated Notes due 2064,us,NASDAQ
TPLS,Thornburg Core Plus Bond ETF,us,NASDAQ
TPST,"Tempest Therapeutics, Inc. - Common Stock",us,NASDAQ
TQQQ,ProShares UltraPro QQQ,us,NASDAQ
TQQY,GraniteShares YieldBOOST QQQ ETF,us,NASDAQ
TRAW,"Traws Pharma, Inc. - Common Stock",us,NASDAQ
TRAX,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",us,NASDAQ
TRBF,Angel Oak Total Return ETF,us,NASDAQ
TRDA,"Entrada Therapeutics, Inc. - Common Stock",us,NASDAQ
TREE,"LendingTree, Inc. - Common Stock",us,NASDAQ
TRGS,TRG Latin America Acquisitions Corp. - Class A Ordinary Shares,us,NASDAQ
TRGSR,TRG Latin America Acquisitions Corp. - Rights,us,NASDAQ
TRGSU,TRG Latin America Acquisitions Corp. - Units,us,NASDAQ
TRI,Thomson Reuters Corp - Common Shares,us,NASDAQ
TRIB,Trinity Biotech plc - American Depositary Shares,us,NASDAQ
TRIN,Trinity Capital Inc. - Common Stock,us,NASDAQ
TRINI,Trinity Capital Inc. - 7.875% Notes Due 2029,us,NASDAQ
TRINZ,Trinity Capital Inc. - 7.875% Notes due 2029,us,NASDAQ
TRIP,"TripAdvisor, Inc. - Common Stock",us,NASDAQ
TRMB,Trimble Inc. - Common Stock,us,NASDAQ
TRMD,TORM plc - Class A Common Stock,us,NASDAQ
TRMK,Trustmark Corporation - Common Stock,us,NASDAQ
TRNR,Interactive Strength Inc. - Common Stock,us,NASDAQ
TRNS,"Transcat, Inc. - Common Stock",us,NASDAQ
TRON,Tron Inc. - Common Stock,us,NASDAQ
TROO,"TROOPS, Inc.  - Ordinary Shares",us,NASDAQ
TROW,"T. Rowe Price Group, Inc. - Common Stock",us,NASDAQ
TRS,TriMas Corporation - Common Stock,us,NASDAQ
TRSG,Tungray Technologies Inc - Class A Ordinary Shares,us,NASDAQ
TRST,TrustCo Bank Corp NY - Common Stock,us,NASDAQ
TRUC,VanEck Communication Services TruSector ETF,us,NASDAQ
